chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL2448064,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,IC50,100.0,nM,7.0,N/A
CHEMBL24026,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,IC50,800.0,nM,6.1,-8.60
CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,IC50,398.11,nM,6.4,-8.20
CHEMBL324030,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,IC50,8709.64,nM,5.06,-7.60
CHEMBL417941,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,IC50,1600.0,nM,5.8,-7.70
CHEMBL326100,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,IC50,1000.0,nM,6.0,-8.40
CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,IC50,2100.0,nM,5.68,-8.90
CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,IC50,616.6,nM,6.21,-7.90
CHEMBL143212,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,IC50,1698.24,nM,5.77,-9.30
CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,IC50,1100.0,nM,5.96,-7.50
CHEMBL428534,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,IC50,450.0,nM,6.35,-8.70
CHEMBL326318,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,IC50,891.25,nM,6.05,-8.30
CHEMBL1161234,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,IC50,47863.01,nM,4.32,-7.30
CHEMBL281872,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,IC50,50.0,nM,7.3,-7.80
CHEMBL281990,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,IC50,400.0,nM,6.4,-9.10
CHEMBL25450,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,IC50,500.0,nM,6.3,-8.70
CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,IC50,100.0,nM,7.0,-8.50
CHEMBL24137,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,IC50,100.0,nM,7.0,-8.30
CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,IC50,5600.0,nM,5.25,-6.50
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Kd,4.8,nM,8.32,-8.40
CHEMBL56319,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,1530.0,nM,5.82,-8.10
CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,IC50,700.0,nM,6.16,-7.90
CHEMBL56393,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,IC50,370.0,nM,6.43,-8.00
CHEMBL1161236,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,IC50,53703.18,nM,4.27,-6.60
CHEMBL143805,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,IC50,3019.95,nM,5.52,-7.90
CHEMBL63356,Oc1cc2cc(-c3cccnc3)cnc2cc1O,IC50,500.0,nM,6.3,-8.00
CHEMBL118321,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,IC50,7943.28,nM,5.1,-8.00
CHEMBL115895,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,IC50,5600.0,nM,5.25,-8.50
CHEMBL283088,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,IC50,200.0,nM,6.7,-8.40
CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,IC50,2000.0,nM,5.7,-7.70
CHEMBL331026,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,IC50,14454.4,nM,4.84,-8.60
CHEMBL67027,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,IC50,700.0,nM,6.16,-7.40
CHEMBL342929,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,IC50,1800.0,nM,5.75,-9.00
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,IC50,4400.0,nM,5.36,-8.70
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,IC50,3388.44,nM,5.47,-8.00
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,IC50,707.95,nM,6.15,-8.50
CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,IC50,880.0,nM,6.06,-8.30
CHEMBL1744347,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,IC50,75.0,nM,7.12,N/A
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,IC50,400.0,nM,6.4,-8.20
CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,IC50,300.0,nM,6.52,-8.30
CHEMBL141238,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,IC50,19054.61,nM,4.72,-8.70
CHEMBL66101,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,IC50,20000.0,nM,4.7,-8.60
CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,IC50,1540.0,nM,5.81,-7.70
CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,IC50,18600.0,nM,4.73,-8.60
CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,IC50,400.0,nM,6.4,-8.30
CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,IC50,3100.0,nM,5.51,-7.00
CHEMBL334032,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,IC50,15000.0,nM,4.82,-8.10
CHEMBL1202473,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,IC50,200.0,nM,6.7,N/A
CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,IC50,560.0,nM,6.25,-7.70
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,100.0,nM,7.0,-7.80
CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,IC50,1700.0,nM,5.77,-7.60
CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,IC50,1000.0,nM,6.0,-7.60
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,IC50,87096.36,nM,4.06,-6.00
CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,IC50,645.65,nM,6.19,-8.00
CHEMBL141175,COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,IC50,15848.93,nM,4.8,-8.40
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,13570.0,nM,4.87,-9.60
CHEMBL126384,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,IC50,5.4,nM,8.27,-8.10
CHEMBL129509,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,IC50,9.3,nM,8.03,-8.20
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,960.0,nM,6.02,-8.30
CHEMBL126137,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,40.0,nM,7.4,-8.40
CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,IC50,3.2,nM,8.49,-7.70
CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,9.2,nM,8.04,-8.50
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,IC50,3.5,nM,8.46,-8.30
CHEMBL338215,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,IC50,5.4,nM,8.27,-7.40
CHEMBL309765,CN1C(=S)C(CCC(=O)O)c2ccccc21,IC50,6700.0,nM,5.17,-6.70
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,IC50,2880.0,nM,5.54,-8.60
CHEMBL340484,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,IC50,4.9,nM,8.31,-8.20
CHEMBL127058,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,1.2,nM,8.92,-8.30
CHEMBL128467,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,1.4,nM,8.85,-8.60
CHEMBL326280,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,IC50,790.0,nM,6.1,-8.10
CHEMBL340700,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,3.2,nM,8.49,-8.20
CHEMBL338114,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,IC50,0.91,nM,9.04,-8.20
CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,2.6,nM,8.59,-8.30
CHEMBL340508,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,7.1,nM,8.15,-7.80
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,930.0,nM,6.03,-8.10
CHEMBL84513,O=C(O)CCCC1C(S)=Nc2ccccc21,IC50,6700.0,nM,5.17,-6.60
CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.24,nM,9.62,-7.50
CHEMBL126791,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,IC50,0.51,nM,9.29,-7.80
CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.13,nM,9.89,-8.00
CHEMBL128468,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.28,nM,9.55,-8.60
CHEMBL341522,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,IC50,5.6,nM,8.25,-8.20
CHEMBL83837,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,IC50,33000.0,nM,4.48,-8.50
CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,Kd,2.4,nM,8.62,-7.80
CHEMBL339416,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,IC50,0.74,nM,9.13,-8.10
CHEMBL30973,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,37.2,nM,7.43,-8.70
CHEMBL419650,O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,IC50,10200.0,nM,4.99,-9.00
CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,IC50,4.0,nM,8.4,-8.00
CHEMBL309276,O=C(O)CCC1C(S)=Nc2ccccc21,IC50,1620.0,nM,5.79,-6.70
CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,258.9,nM,6.59,-8.80
CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,7.4,nM,8.13,-7.80
CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,IC50,0.1,nM,10.0,-8.20
CHEMBL281300,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,9.7,nM,8.01,-8.60
CHEMBL126893,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,8.8,nM,8.06,-7.90
CHEMBL127082,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,IC50,1.4,nM,8.85,-8.40
CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,12.0,nM,7.92,-8.10
CHEMBL84141,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,IC50,53000.0,nM,4.28,-8.90
CHEMBL126372,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.92,nM,9.04,-7.70
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,IC50,90.0,nM,7.05,-8.60
CHEMBL53428,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.09,nM,10.05,-8.00
CHEMBL125568,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,14.0,nM,7.85,-8.20
CHEMBL129824,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,8.4,nM,8.08,-7.40
CHEMBL128432,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,45.0,nM,7.35,-8.30
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,IC50,910.0,nM,6.04,-7.80
CHEMBL323630,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,IC50,650.0,nM,6.19,-9.30
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,IC50,810.0,nM,6.09,-8.50
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,2320.0,nM,5.63,-9.10
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,IC50,2700.0,nM,5.57,-9.30
CHEMBL94061,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,0.22,nM,9.66,-8.70
CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,IC50,7.2,nM,8.14,-8.90
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,10.0,nM,8.0,-8.40
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,IC50,2290.0,nM,5.64,-9.80
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,IC50,1.9,nM,8.72,-7.60
CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,16.0,nM,7.8,-8.50
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,0.6026,nM,9.22,-8.40
CHEMBL83429,O=C(O)CC1C(S)=Nc2ccccc21,IC50,14900.0,nM,4.83,-6.20
CHEMBL312001,COC(=O)CC1C(S)=Nc2ccccc21,IC50,100000.0,nM,4.0,-6.50
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,790.0,nM,6.1,-8.50
CHEMBL338175,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,1.5,nM,8.82,-8.00
CHEMBL83838,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,IC50,18000.0,nM,4.75,-8.90
CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,330.0,nM,6.48,-8.30
CHEMBL355330,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,IC50,300.0,nM,6.52,-9.20
CHEMBL170724,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,IC50,570.0,nM,6.24,-8.50
CHEMBL168550,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,IC50,490.0,nM,6.31,-8.50
CHEMBL153525,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,IC50,1.24,nM,8.91,-8.60
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,IC50,0.27,nM,9.57,-8.90
CHEMBL100714,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,IC50,2800.0,nM,5.55,-7.50
CHEMBL168555,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,IC50,9700.0,nM,5.01,-9.10
CHEMBL168382,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,IC50,460.0,nM,6.34,-9.20
CHEMBL168285,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,IC50,790.0,nM,6.1,-8.90
CHEMBL352801,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,IC50,420.0,nM,6.38,-8.90
CHEMBL153206,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,IC50,1.2,nM,8.92,-9.30
CHEMBL169467,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,IC50,3400.0,nM,5.47,-9.30
CHEMBL168266,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,IC50,2820.0,nM,5.55,-8.50
CHEMBL354310,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,IC50,330.0,nM,6.48,-9.20
CHEMBL152984,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,IC50,742.0,nM,6.13,-9.00
CHEMBL544640,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,IC50,2110.0,nM,5.68,N/A
CHEMBL150280,c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,IC50,264.0,nM,6.58,-8.40
CHEMBL98248,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,Kd,58.0,nM,7.24,-7.90
CHEMBL98798,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,IC50,70.0,nM,7.16,-7.50
CHEMBL423224,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,IC50,31.0,nM,7.51,-8.60
CHEMBL5173075,c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,IC50,460.0,nM,6.34,-8.20
CHEMBL346863,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,IC50,40.0,nM,7.4,N/A
CHEMBL101581,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,IC50,2500.0,nM,5.6,-7.50
CHEMBL169570,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,IC50,250.0,nM,6.6,-9.00
CHEMBL415738,Cc1cccc(Nc2cc(NCCO)ncn2)c1,IC50,1.0,nM,9.0,-7.10
CHEMBL153409,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,IC50,732.0,nM,6.13,-8.30
CHEMBL171256,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,IC50,14400.0,nM,4.84,-8.80
CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,IC50,23.0,nM,7.64,-8.10
CHEMBL166765,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,IC50,600.0,nM,6.22,-8.60
CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,IC50,80.0,nM,7.1,-9.70
CHEMBL153170,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,IC50,29.0,nM,7.54,-8.30
CHEMBL355982,Brc1cccc(Nc2ncnc3sccc23)c1,IC50,35.0,nM,7.46,-7.20
CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,IC50,147.0,nM,6.83,-9.80
CHEMBL544868,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,IC50,58.0,nM,7.24,N/A
CHEMBL97162,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,IC50,83.0,nM,7.08,-8.60
CHEMBL345294,Brc1cccc(Nc2ncnc3ccsc23)c1,IC50,11.0,nM,7.96,-7.10
CHEMBL2093928,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,IC50,419.0,nM,6.38,N/A
CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,IC50,2.1,nM,8.68,-9.00
CHEMBL149512,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,IC50,740.0,nM,6.13,-8.60
CHEMBL98137,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,IC50,80500.0,nM,4.09,-7.60
CHEMBL170438,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,IC50,13200.0,nM,4.88,-9.00
CHEMBL357367,CCO.Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,IC50,9.4,nM,8.03,N/A
CHEMBL151593,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,IC50,2.7,nM,8.57,N/A
CHEMBL153419,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,IC50,191.0,nM,6.72,-7.20
CHEMBL352954,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,IC50,500.0,nM,6.3,-9.00
CHEMBL355191,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,IC50,450.0,nM,6.35,-9.00
CHEMBL171311,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,IC50,440.0,nM,6.36,-8.90
CHEMBL166766,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,IC50,730.0,nM,6.14,-8.60
CHEMBL155100,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,IC50,272.0,nM,6.57,-8.20
CHEMBL169780,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,IC50,2540.0,nM,5.59,-9.70
CHEMBL355269,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,IC50,750.0,nM,6.12,-9.70
CHEMBL169200,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,IC50,900.0,nM,6.05,-9.40
CHEMBL168829,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,IC50,13400.0,nM,4.87,-8.60
CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,IC50,800.0,nM,6.1,-9.70
CHEMBL169920,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,IC50,500.0,nM,6.3,-10.20
CHEMBL408683,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,IC50,400.0,nM,6.4,-9.60
CHEMBL355891,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,IC50,830.0,nM,6.08,-8.70
CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,IC50,295.0,nM,6.53,-9.30
CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,IC50,740.0,nM,6.13,-9.20
CHEMBL172514,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,IC50,310.0,nM,6.51,-9.00
CHEMBL354033,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,IC50,2670.0,nM,5.57,-8.60
CHEMBL355322,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,IC50,440.0,nM,6.36,-9.20
CHEMBL169519,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,IC50,1120.0,nM,5.95,-8.80
CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,IC50,170.0,nM,6.77,-10.00
CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,IC50,930.0,nM,6.03,-8.90
CHEMBL171545,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,IC50,1530.0,nM,5.82,-9.20
CHEMBL169064,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,IC50,350.0,nM,6.46,-9.70
CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,IC50,2200.0,nM,5.66,-9.90
CHEMBL169065,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,IC50,1470.0,nM,5.83,-8.90
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Kd,340.0,nM,6.47,-9.80
CHEMBL353823,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,IC50,8300.0,nM,5.08,-9.30
CHEMBL168656,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,IC50,2100.0,nM,5.68,-9.60
CHEMBL113185,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,IC50,5100.0,nM,5.29,-7.90
CHEMBL543661,COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1.Cl,IC50,3000.0,nM,5.52,N/A
CHEMBL545541,COc1cc2ncnc(NCc3ccccc3)c2cc1OC.Cl,IC50,4.0,nM,8.4,N/A
CHEMBL541586,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC.Cl,IC50,6.3,nM,8.2,N/A
CHEMBL540068,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC.Cl,IC50,0.8,nM,9.1,N/A
